ID,Address,AssessedValue
159 622 232,14 16  MAURIELLO WY  ,"872,600"
159 622 233,48    BAYRD ST  ,"724,000"
159 622 234,42    BAYRD ST  ,"948,700"
159 622 235,38    BAYRD ST  ,"623,400"
159 622 236,39    CHEEVER RD  ,"581,900"
159 622 237,600    BROADWAY  ,"688,800"
159 622 238,20    CHEEVER RD  ,"492,900"
159 622 239,18    CHEEVER RD  ,"336,600"
159 622 240,590    BROADWAY  ,"937,300"
159 622 241,580 584  BROADWAY  ,"1,465,000"
159 622 242,30    BAYRD ST  ,"356,100"
159 623 301,     LOOMIS ST  ,"440,400"
159 631 112 101,45 101  LOOMIS ST  ,"391,400"
159 631 112 102,45 102  LOOMIS ST  ,"374,600"
159 631 112 103,45 103  LOOMIS ST  ,"382,000"
159 631 112 104,45 104  LOOMIS ST  ,"384,500"
159 631 112 105,45 105  LOOMIS ST  ,"364,600"
159 631 112 106,45 106  LOOMIS ST  ,"383,800"
159 631 112 107,45 107  LOOMIS ST  ,"359,000"
159 631 112 108,45 108  LOOMIS ST  ,"359,500"
159 631 112 109,45 109  LOOMIS ST  ,"409,900"
159 631 112 110,45 110  LOOMIS ST  ,"382,900"
159 631 112 111,45 111  LOOMIS ST  ,"378,300"
159 631 112 112,45 112  LOOMIS ST  ,"396,900"
159 631 112 113,45 113  LOOMIS ST  ,"382,200"
159 631 112 114,45 114  LOOMIS ST  ,"352,200"
159 631 112 115,45 115  LOOMIS ST  ,"396,500"
159 631 112 116,45 116  LOOMIS ST  ,"399,800"
159 631 112 117,45 117  LOOMIS ST  ,"397,500"
159 631 112 118,45 118  LOOMIS ST  ,"377,100"
159 631 112 119,45 119  LOOMIS ST  ,"377,700"
159 631 112 120,45 120  LOOMIS ST  ,"361,300"
159 631 112 121,45 121  LOOMIS ST  ,"362,300"
159 631 112 201,45 201  LOOMIS ST  ,"384,500"
159 631 112 202,45 202  LOOMIS ST  ,"389,500"
159 631 112 203,45 203  LOOMIS ST  ,"382,000"
159 631 112 204,45 204  LOOMIS ST  ,"382,600"
159 631 112 205,45 205  LOOMIS ST  ,"367,000"
159 631 112 206,45 206  LOOMIS ST  ,"382,000"
159 631 112 207,45 207  LOOMIS ST  ,"309,100"
159 631 112 208,45 208  LOOMIS ST  ,"365,000"
159 631 112 209,45 209  LOOMIS ST  ,"374,700"
159 631 112 210,45 210  LOOMIS ST  ,"382,000"
159 631 112 211,45 211  LOOMIS ST  ,"381,300"
159 631 112 212,45 212  LOOMIS ST  ,"383,200"
159 631 112 213,45 213  LOOMIS ST  ,"387,500"
159 631 112 214,45 214  LOOMIS ST  ,"406,000"
159 631 112 215,45 215  LOOMIS ST  ,"352,200"
159 631 112 216,45 216  LOOMIS ST  ,"382,000"
159 631 112 217,45 217  LOOMIS ST  ,"337,300"
159 631 112 218,45 218  LOOMIS ST  ,"382,000"
159 631 112 219,45 219  LOOMIS ST  ,"365,800"
159 631 112 220,45 220  LOOMIS ST  ,"393,400"
159 631 112 221,45 221  LOOMIS ST  ,"364,900"
159 631 112 222,45 222  LOOMIS ST  ,"378,600"
159 631 112 223,45 223  LOOMIS ST  ,"378,300"
159 631 112 301,45 301  LOOMIS ST  ,"410,500"
159 631 112 302,45 302  LOOMIS ST  ,"392,900"
159 631 112 303,45 303  LOOMIS ST  ,"401,700"
159 631 112 304,45 304  LOOMIS ST  ,"415,300"
159 631 112 305,45 305  LOOMIS ST  ,"379,400"
159 631 112 306,45 306  LOOMIS ST  ,"397,400"
159 631 112 307,45 307  LOOMIS ST  ,"352,800"
159 631 112 308,45 308  LOOMIS ST  ,"426,700"
159 631 112 309,45 309  LOOMIS ST  ,"420,800"
159 631 112 310,45 310  LOOMIS ST  ,"414,200"
159 631 112 311,45 311  LOOMIS ST  ,"450,700"
159 631 112 312,45 312  LOOMIS ST  ,"398,200"
159 631 112 313,45 313  LOOMIS ST  ,"398,800"
159 631 112 314,45 314  LOOMIS ST  ,"367,000"
159 631 112 315,45 315  LOOMIS ST  ,"400,400"
159 631 112 316,45 316  LOOMIS ST  ,"350,100"
159 631 112 317,45 317  LOOMIS ST  ,"403,000"
159 631 112 318,45 318  LOOMIS ST  ,"378,500"
159 631 112 319,45 319  LOOMIS ST  ,"379,400"
159 631 112 320,45 320  LOOMIS ST  ,"404,100"
159 631 112 321,45 321  LOOMIS ST  ,"392,900"
159 631 112 322,45 322  LOOMIS ST  ,"392,900"
159 631 113,58    PENNY HILL RD  ,"305,000"
160 622 223,18    LOOMIS ST  ,"693,300"
160 622 224A,86    BAYRD ST  ,"663,700"
160 622 225,9    DOWNEY ST  ,"881,000"
160 622 226,15    DOWNEY ST  ,"657,700"
160 622 243,     LOOMIS ST  ,"305,300"
160 623 302,21    LOOMIS ST  ,"713,500"
160 623 303,17 19  LOOMIS ST  ,"993,800"
160 623 304,102    BAYRD ST  ,"770,100"
160 623 305,     BAYRD ST  ,"27,700"
160 623 308,69    BLUE HILL AV  ,"609,400"
160 623 309 1,65    BLUE HILL AV  ,"472,300"
160 623 309 2,63    BLUE HILL AV  ,"465,500"
160 623 310A,51    BLUE HILL AV  ,"557,800"
160 623 310B,49    BLUE HILL AV  ,"432,400"
160 623 311,47    BLUE HILL AV  ,"526,900"
160 623 314,700    BROADWAY  ,"5,915,900"
160 623 316,672    BROADWAY  ,"3,183,800"
160 623 317,11 15  LOOMIS ST  ,"847,300"
160 623 323,7 9  LOOMIS ST  ,"964,900"
160 624 401,67    BAYRD ST  ,"687,500"
160 624 402,75    BAYRD ST  ,"570,300"
160 624 403,83    BAYRD ST  ,"721,600"
160 624 404,93    BAYRD ST  ,"531,800"
160 624 406A,52    BLUE HILL AV  ,"593,800"
160 624 406B,     BLUE HILL AV  ,"27,400"
160 624 407,38    BLUE HILL AV  ,"562,100"
160 624 408,3    KNOLL ST  ,"521,600"
160 624 409,1    KNOLL ST  ,"142,000"
160 624 410,79    BAYRD ST  ,"714,800"
160 625 501,616    BROADWAY  ,"979,500"
160 625 502,39    BAYRD ST  ,"578,600"
160 625 503,     KNOLL ST  ,"357,100"
160 625 504,18    BLUE HILL AV  ,"460,200"
160 625 505,644 646  BROADWAY  ,"802,300"
160 625 506,650    BROADWAY  ,"985,900"
160 625 507,646    BROADWAY  ,"306,300"
160 625 508,636    BROADWAY  ,"465,800"
160 625 509,632    BROADWAY  ,"376,800"
160 625 510,628    BROADWAY  ,"907,500"
160 625 511,24    KNOLL ST  ,"672,400"
160 625 512,18    KNOLL ST  ,"555,800"
160 625 513,33    BAYRD ST  ,"908,900"
160 625 514,25    BAYRD ST  ,"754,000"
162 570 078,5    ATLANTIC AV  ,"945,900"
162 571 110,73    CENTRAL AV  ,"684,500"
162 571 111,81    CENTRAL AV  ,"507,300"
162 571 121,141    CENTRAL AV  ,"654,100"
162 571 123,     ATLANTIC AV  ,"61,700"
162 571 1892Z,244    KENNEDY DR  ,"74,915,500"
162 571 189X,181    KENNEDY DR  ,"60,107,200"
162 571 189Y,180    KENNEDY DR  ,"85,788,000"
163 573 301,121    KENNEDY DR  ,"693,900"
163 573 302,86    CENTRAL AV  ,"714,000"
163 573 309,     GLENDALE AV  ,"401,100"
163 573 310,101    KENNEDY DR  ,"730,500"
163 573 311 1,105    KENNEDY DR 1,"661,800"
163 573 311 2,103    KENNEDY DR 2,"659,500"
163 573 312,     GLENDALE AV  ,"75,200"
163 573 313,65    GLENDALE AV  ,"1,151,800"
163 573 314,165    GLENDALE AV  ,"864,100"
163 573 315A,80    CENTRAL AV  ,"636,800"
163 573 315B,117    KENNEDY DR  ,"715,100"
163 573 317,76    CENTRAL AV  ,"674,100"
163 573 318,75    WINCHESTER ST  ,"768,900"
163 573 319,81    WINCHESTER ST  ,"642,700"
163 573 320,85    WINCHESTER ST  ,"771,100"
163 573 321,146    GLENDALE AV  ,"655,300"
163 573 322,     GLENDALE AV  ,"144,700"
163 573 323,     GLENDALE AV  ,"26,600"
163 573 324,     GLENDALE AV  ,"434,800"
163 573 325,     GLENDALE AV  ,"162,100"
163 573 326,92    WINCHESTER ST  ,"590,600"
163 573 327,86    WINCHESTER ST  ,"716,900"
163 573 328,74    WINCHESTER ST  ,"882,400"
163 573 329,66    CENTRAL AV  ,"711,300"
163 573 330,100    TRUEMAN DR  ,"706,500"
163 573 332,     GLENDALE AV  ,"65,900"
163 573 381,82    TRUEMAN DR  ,"1,039,000"
163 573 382,88    TRUEMAN DR  ,"771,400"
163 573 384,67    WINCHESTER ST  ,"732,300"
163 573 386,92    TRUEMAN DR  ,"550,600"
163 573 392,66    WINCHESTER ST  ,"803,000"
163 576 601,188 190  CENTRAL AV  ,"791,000"
163 576 602,168    CENTRAL AV  ,"632,800"
163 576 603,150    CENTRAL AV  ,"527,700"
163 576 604,130    CENTRAL AV  ,"641,500"
163 576 605,10    SKYLINE DR  ,"747,600"
163 576 606,110    CENTRAL AV  ,"950,000"
163 576 607,106    CENTRAL AV  ,"780,100"
163 576 608,116    KENNEDY DR  ,"1,125,900"
163 576 609,100    KENNEDY DR  ,"988,300"
163 576 610,98    KENNEDY DR  ,"993,400"
163 576 611 178,178    CENTRAL AV 1,"520,400"
163 576 611 180,180    CENTRAL AV 2,"505,200"
163 576 612,1258    SALEM ST  ,"796,200"
163 576 619,1290    SALEM ST  ,"887,700"
163 576 620,1278    SALEM ST  ,"434,500"
163 576 621,1262    SALEM ST  ,"554,400"
163 576 622,17    SKYLINE DR  ,"948,700"
163 576 624,136    CENTRAL AV  ,"744,500"
163 576 632,16    SKYLINE DR  ,"829,700"
163 576 633,20    SKYLINE DR  ,"692,600"
163 576 634,26    SKYLINE DR  ,"722,600"
163 576 635,32    SKYLINE DR  ,"754,400"
163 576 636,38    SKYLINE DR  ,"776,600"
163 576 637,42    SKYLINE DR  ,"782,600"
163 576 638,47    SKYLINE DR  ,"1,029,900"
163 576 639,43    SKYLINE DR  ,"821,300"
163 576 640,37    SKYLINE DR  ,"942,100"
163 576 641,31    SKYLINE DR  ,"724,200"
163 576 642,27    SKYLINE DR  ,"813,800"
163 576 643,23 25  SKYLINE DR  ,"1,055,900"
163 576 644,11    SKYLINE DR  ,"801,600"
164 512 208,40    BEACH ST  ,"773,600"
164 512 209,32    BEACH ST  ,"659,100"
164 512 210,28    BEACH ST  ,"751,000"
164 512 211,26    BEACH ST  ,"613,900"
164 512 212,20    BEACH ST  ,"599,300"
164 512 213,12    BEACH ST  ,"687,200"
164 512 214,1175    SALEM ST  ,"548,800"
164 512 215,1181    SALEM ST  ,"670,400"
164 512 216,1185    SALEM ST  ,"626,900"
164 512 217,1189    SALEM ST  ,"550,700"
164 512 218,1193    SALEM ST  ,"551,200"
164 512 219,1199    SALEM ST  ,"531,100"
164 512 220A,1201 1203  SALEM ST  ,"873,400"
164 512 220B,     CLAPP STREET EX  ,"43,600"
164 512 223,     CLAPP ST  ,0
164 512 263,46    BEACH ST  ,"556,700"
164 571 131,161    CENTRAL AV  ,"775,100"
164 571 132,165    CENTRAL AV  ,"930,200"
164 571 133,171    CENTRAL AV  ,"1,011,400"
164 571 134,183    CENTRAL AV  ,"695,000"
164 571 135,1244    SALEM ST  ,"628,000"
164 571 136,1236 1238  SALEM ST  ,"756,400"
164 571 137,1232    SALEM ST  ,"563,300"
164 571 138,1226    SALEM ST  ,"556,500"
164 571 139,1220    SALEM ST  ,"651,000"
164 571 140,1214    SALEM ST  ,"1,123,700"
164 571 141,1208    SALEM ST  ,"558,700"
164 571 142,1202    SALEM ST  ,"655,500"
164 571 143,1200    SALEM ST  ,"729,900"
164 571 144,1170    SALEM ST  ,"536,000"
164 571 145,1168    SALEM ST  ,"625,500"
164 571 146,1156    SALEM ST  ,"526,500"
165 500 013,1310    EASTERN AV  ,"786,100"
165 500 016,1324    EASTERN AV  ,"577,500"
165 500 017,1332    EASTERN AV  ,"1,347,500"
165 500 018,1344    EASTERN AV  ,"741,900"
165 500 019,1350    EASTERN AV  ,"796,900"
165 500 020,1356    EASTERN AV  ,"711,600"
165 500 021,1364    EASTERN AV  ,"868,100"
165 500 022,1370    EASTERN AV  ,"773,300"
165 500 023,1380    EASTERN AV  ,"682,300"
165 500 024,     EASTERN AV  ,"57,800"
165 500 025,1388    EASTERN AV  ,"750,100"
165 500 026,1398    EASTERN AV  ,"567,700"
165 500 027,1404 1406  EASTERN AV  ,"741,700"
165 500 028,1408 1410  EASTERN AV  ,"721,600"
165 500 029,1412 1414  EASTERN AV  ,"726,300"
165 501 112,212    OLIVER ST  ,"699,200"
165 501 113,208    OLIVER ST  ,"584,000"
165 501 114,206    OLIVER ST  ,"627,200"
165 501 115,202    OLIVER ST  ,"569,200"
165 501 116,200    OLIVER ST  ,"628,700"
165 501 117,196    OLIVER ST  ,"576,700"
165 501 118,194    OLIVER ST  ,"742,400"
165 501 119,186    OLIVER ST  ,"686,500"
165 501 120,184    OLIVER ST  ,"697,400"
165 501 121,176 178  OLIVER ST  ,"896,500"
165 501 122,     OLIVER ST  ,"58,500"
165 507 701,46 48  WESCOTT ST  ,"686,100"
165 507 702,42    WESCOTT ST  ,"507,700"
165 507 703,34    WESCOTT ST  ,"575,700"
165 507 705A,24    WESCOTT ST  ,"513,400"
165 507 705B,30    WESCOTT ST  ,"581,600"
165 507 706,18    WESCOTT ST  ,"533,100"
165 507 707,10    WESCOTT ST  ,"564,900"
165 507 708,1085    SALEM ST  ,"518,100"
165 507 709,1093 1095  SALEM ST  ,"818,900"
165 507 710,1097    SALEM ST  ,"906,600"
165 507 711,9    CLAREMONT ST  ,"629,800"
165 507 712,13    CLAREMONT ST  ,"666,800"
165 507 713,15    CLAREMONT ST  ,"534,800"
165 507 714,19    CLAREMONT ST  ,"726,500"
165 507 715,21    CLAREMONT ST  ,"683,900"
165 507 716,27    CLAREMONT ST  ,"574,900"
165 507 717,31 33  CLAREMONT ST  ,"885,800"
165 507 718,35    CLAREMONT ST  ,"539,200"
165 507 720,43 45  CLAREMONT ST  ,"735,100"
165 507 721,51 53  CLAREMONT ST  ,"939,700"
165 507 722,55 57  CLAREMONT ST  ,"812,800"
165 507 723,61    CLAREMONT ST  ,"615,400"
165 507 724,65    CLAREMONT ST  ,"551,900"
165 507 725,67    CLAREMONT ST  ,"647,200"
165 507 726,209    OLIVER ST  ,"636,800"
165 507 727,58 64  WESCOTT ST  ,"1,947,000"
165 507 728,38    WESCOTT ST  ,"704,100"
165 508 801,76    CLAREMONT ST  ,"627,800"
165 508 802,72    CLAREMONT ST  ,"633,800"
165 508 803,66 68  CLAREMONT ST  ,"788,900"
165 508 804,60 62  CLAREMONT ST  ,"978,900"
165 508 805,58    CLAREMONT ST  ,"635,600"
165 508 806,54    CLAREMONT ST  ,"519,500"
165 508 807,52    CLAREMONT ST  ,"642,600"
165 508 808,44    CLAREMONT ST  ,"530,400"
165 508 809,40    CLAREMONT ST  ,"574,500"
165 508 810,38    CLAREMONT ST  ,"484,200"
165 508 811,34    CLAREMONT ST  ,"545,800"
165 508 812,30    CLAREMONT ST  ,"565,200"
165 508 814,     CLAREMONT ST  ,"12,600"
165 508 816,19    MAYNARD ST  ,"727,600"
165 508 817,16    CLAREMONT ST  ,"637,800"
165 508 818,12    CLAREMONT ST  ,"546,000"
165 508 819,1107    SALEM ST  ,"606,600"
165 508 820,1111    SALEM ST  ,"556,400"
165 508 821,1117    SALEM ST  ,"744,700"
165 508 822,9    MAYNARD ST  ,"544,100"
165 508 823,13    MAYNARD ST  ,"600,000"
165 508 824,21    MAYNARD ST  ,"700,400"
165 508 825,27    MAYNARD ST  ,"615,700"
165 508 826,31    MAYNARD ST  ,"568,000"
165 508 827,35    MAYNARD ST  ,"596,900"
165 508 828,39    MAYNARD ST  ,"584,900"
165 508 829,43    MAYNARD ST  ,"580,000"
165 508 830,47    MAYNARD ST  ,"492,100"
165 508 831,51    MAYNARD ST  ,"560,800"
165 508 832,55    MAYNARD ST  ,"862,600"
165 508 833,59 61  MAYNARD ST  ,"732,400"
165 508 834,63    MAYNARD ST  ,"556,400"
165 508 835,67    MAYNARD ST  ,"633,700"
165 508 836,73    MAYNARD ST  ,"797,400"
165 508 837,24    CLAREMONT ST  ,"564,700"
165 509 901,187    OLIVER ST  ,"586,200"
165 509 902,70    MAYNARD ST  ,"583,500"
165 509 903,66    MAYNARD ST  ,"507,500"
165 509 904,62    MAYNARD ST  ,"545,000"
165 509 905,60    MAYNARD ST  ,"628,600"
165 509 906,54    MAYNARD ST  ,"527,900"
165 509 907,52    MAYNARD ST  ,"547,400"
165 509 908,46 48  MAYNARD ST  ,"694,300"
165 509 909,44    MAYNARD ST  ,"541,100"
165 509 910,36    MAYNARD ST  ,"509,400"
165 509 911,32    MAYNARD ST  ,"841,500"
165 509 912,28    MAYNARD ST  ,"509,100"
165 509 913,26    MAYNARD ST  ,"1,023,800"
165 509 915,     MAYNARD ST  ,"111,000"
165 509 917,     MAYNARD ST  ,"4,000"
165 509 918,18    MAYNARD ST  ,"609,000"
165 509 919,12    MAYNARD ST  ,"606,100"
165 509 920,1127    SALEM ST  ,"587,200"
165 509 921,1131    SALEM ST  ,"577,200"
165 509 922,1135    SALEM ST  ,"825,900"
165 509 923,11    BELLVALE ST  ,"634,800"
165 509 924,     BELLVALE ST  ,"54,700"
165 509 925,19    BELLVALE ST  ,"552,900"
165 509 926,25    BELLVALE ST  ,"593,300"
165 509 927,31    BELLVALE ST  ,"595,500"
165 509 928,33    BELLVALE ST  ,"547,500"
165 509 929,37    BELLVALE ST  ,"593,800"
165 509 930,41 43  BELLVALE ST  ,"765,900"
165 509 931,45    BELLVALE ST  ,"556,700"
165 509 932,51    BELLVALE ST  ,"608,200"
165 509 933,53 55  BELLVALE ST  ,"836,200"
165 509 934,57    BELLVALE ST  ,"608,500"
165 509 935,61    BELLVALE ST  ,"554,000"
165 509 936,65    BELLVALE ST  ,"648,100"
165 509 937,69    BELLVALE ST  ,"564,900"
165 509 938,73 75  BELLVALE ST  ,"782,500"
165 509 939,40    MAYNARD ST  ,"635,800"
165 509 940,14    MAYNARD ST  ,"560,300"
165 510 001,74    BELLVALE ST  ,"633,300"
165 510 002,70    BELLVALE ST  ,"610,500"
165 510 003,66    BELLVALE ST  ,"596,300"
165 510 004,62    BELLVALE ST  ,"617,400"
165 510 005,58    BELLVALE ST  ,"636,600"
165 510 006,56    BELLVALE ST  ,"551,300"
165 510 007,52    BELLVALE ST  ,"885,500"
165 510 008,48    BELLVALE ST  ,"718,300"
165 510 009,44    BELLVALE ST  ,"562,100"
165 510 010,40    BELLVALE ST  ,"565,200"
165 510 011,36    BELLVALE ST  ,"619,200"
165 510 012,34    BELLVALE ST  ,"578,400"
165 510 013,28 30  BELLVALE ST  ,"692,100"
165 510 014,22    BELLVALE ST  ,"739,800"
165 510 015,16    BELLVALE ST  ,"576,900"
165 510 016,12 14  BELLVALE ST  ,"787,000"
165 510 017,8    BELLVALE ST  ,"663,000"
165 510 018,1145    SALEM ST  ,"647,100"
165 510 019,1    BEACH ST  ,"383,300"
165 510 020,5    BEACH ST  ,"800,700"
165 510 021,1    SPRINGDALE ST  ,"568,100"
165 510 022,7    SPRINGDALE ST  ,"746,800"
165 510 023,11    SPRINGDALE ST  ,"536,800"
165 510 024,13    SPRINGDALE ST  ,"519,500"
165 510 025,15    SPRINGDALE ST  ,"524,800"
165 510 026,19 19A  SPRINGDALE ST  ,"727,000"
165 510 027,21    SPRINGDALE ST  ,"651,500"
165 510 028,25    SPRINGDALE ST  ,"616,300"
165 510 029,27    SPRINGDALE ST  ,"634,800"
165 510 030,31 33  SPRINGDALE ST  ,"746,300"
165 510 031,35 37  SPRINGDALE ST  ,"757,900"
165 510 032,39 39A  SPRINGDALE ST  ,"890,900"
165 510 033,41 43  SPRINGDALE ST  ,"778,400"
165 510 034,165    OLIVER ST  ,"3,448,300"
165 510 035,24 26  BELLVALE ST  ,"706,600"
166 545 501,17    SARGENT ST  ,"651,900"
166 545 502,15    SARGENT ST  ,"542,700"
166 545 503,301    LYNN ST  ,"580,500"
166 545 504,305    LYNN ST  ,"851,100"
166 546 601,281    LYNN ST  ,"511,200"
166 546 602,287    LYNN ST  ,"661,800"
166 547 701,258    LYNN ST  ,"608,300"
166 547 702,45    PRENTISS ST  ,"651,100"
166 547 703,37    PRENTISS ST  ,"640,600"
166 547 704,31    PRENTISS ST  ,"583,000"
166 547 705,     PRENTISS ST  ,"26,900"
166 547 706,21    PRENTISS ST  ,"703,800"
166 547 707,15    PRENTISS ST  ,"650,600"
166 547 708,7    PRENTISS ST  ,"903,900"
166 547 709,     PRENTISS ST  ,"56,400"
166 547 710,49    PRENTISS ST  ,"624,900"
166 548 801,266    LYNN ST  ,"691,700"
166 548 802,43    ARCH ST  ,"657,200"
166 548 803,38    PRENTISS ST  ,"633,500"
166 548 804,34    PRENTISS ST  ,"962,900"
166 548 805,26    PRENTISS ST  ,"588,000"
166 548 806,20    PRENTISS ST  ,"793,100"
166 548 807,14    PRENTISS ST  ,"533,200"
166 548 808,8    PRENTISS ST  ,"661,000"
166 548 809,1343    EASTERN AV  ,"723,300"
166 548 810,1359    EASTERN AV  ,"554,200"
166 548 811,7    ARCH ST  ,"627,900"
166 548 812,11    ARCH ST  ,"661,000"
166 548 813,13    ARCH ST  ,"587,500"
166 548 814,21    ARCH ST  ,"784,700"
166 548 815,29    ARCH ST  ,"662,000"
166 548 816,31    ARCH ST  ,"657,900"
166 548 818,39    ARCH ST  ,"637,300"
166 549 901,48    ARCH ST  ,"568,500"
166 549 902,44    ARCH ST  ,"543,500"
166 549 903,40    ARCH ST  ,"537,100"
166 549 904,30    ARCH ST  ,"591,400"
166 549 905,36    ARCH ST  ,"569,300"
166 549 908A,     ARCH ST  ,"26,300"
166 549 908B,22    ARCH ST  ,"471,100"
166 549 909,18    ARCH ST  ,"494,700"
166 549 910,16    ARCH ST  ,"500,000"
166 549 911,12    ARCH ST  ,"541,500"
166 549 912,1367    EASTERN AV  ,"688,000"
166 549 913,105 107  BELLVALE ST  ,"795,100"
166 549 914,111 113  BELLVALE ST  ,"794,300"
166 549 915,115    BELLVALE ST  ,"709,600"
166 549 916,119    BELLVALE ST  ,"618,900"
166 549 917,123    BELLVALE ST  ,"565,700"
166 549 918,131    BELLVALE ST  ,"735,300"
166 549 919,135    BELLVALE ST  ,"524,700"
166 549 920,139    BELLVALE ST  ,"521,600"
166 549 921,143    BELLVALE ST  ,"603,100"
166 549 922,290    LYNN ST  ,"549,300"
166 549 923,286    LYNN ST  ,"556,400"
166 549 924,121    BELLVALE ST  ,"534,700"
166 550 001,148    BELLVALE ST  ,"499,500"
166 550 002,142    BELLVALE ST  ,"522,700"
166 550 003,140    BELLVALE ST  ,"604,400"
166 550 004,136    BELLVALE ST  ,"546,900"
166 550 005,130    BELLVALE ST  ,"661,000"
166 550 006,124    BELLVALE ST  ,"692,600"
166 550 007,116    BELLVALE ST  ,"602,600"
166 550 008,110    BELLVALE ST  ,"563,200"
166 550 009,1387    EASTERN AV  ,"692,900"
166 550 010,1 3  ANDREW ST  ,"819,000"
166 550 011,5    ANDREW ST  ,"623,300"
166 550 012,11    ANDREW ST  ,"641,800"
166 550 013,15    ANDREW ST  ,"675,100"
166 550 014,21    ANDREW ST  ,"662,900"
166 550 015,25    ANDREW ST  ,"556,400"
166 550 016,29    ANDREW ST  ,"567,900"
166 550 017,304    LYNN ST  ,"923,400"
166 550 018,35    ANDREW ST  ,"711,200"
166 550 019,306    LYNN ST  ,"530,600"
166 550 020,120    BELLVALE ST  ,"729,200"
167 542 203,24    MARVIN ST  ,"710,600"
167 542 207,126    CLEVELAND ST  ,"718,700"
167 542 212,118    CLEVELAND ST  ,"627,900"
167 542 245,     BLAINE ST  ,"62,200"
167 542 246,     BLAINE ST  ,"28,200"
167 542 247,     BLAINE ST  ,"90,800"
167 542 248,     BLAINE ST  ,"36,500"
167 542 249,     BLAINE ST  ,"28,200"
167 542 250,     BLAINE ST  ,"28,200"
167 542 251,     BLAINE ST  ,"28,200"
167 542 252,57    BLAINE ST  ,"729,600"
167 542 253 47,47    BLAINE ST A,"475,400"
167 542 253 49,49    BLAINE ST B,"536,000"
167 542 255,43    BLAINE ST  ,"647,100"
167 542 256,37 39  BLAINE ST  ,"904,900"
167 542 257,33    BLAINE ST  ,"564,900"
167 542 258,27    BLAINE ST  ,"520,700"
167 542 259,25    BLAINE ST  ,"711,600"
167 542 260,21    BLAINE ST  ,"718,400"
167 542 261,17    BLAINE ST  ,"544,400"
167 542 262,13    BLAINE ST  ,"587,700"
167 542 263,9    BLAINE ST  ,"549,400"
167 542 264,5    BLAINE ST  ,"780,600"
167 542 265,355    LYNN ST  ,"995,700"
167 542 266,351    LYNN ST  ,"727,900"
167 542 267,46    CLEVELAND ST  ,"630,600"
167 542 268,50    CLEVELAND ST  ,"688,400"
167 542 269,54    CLEVELAND ST  ,"883,800"
167 542 270,62 64  CLEVELAND ST  ,"841,200"
167 542 271,68    CLEVELAND ST  ,"843,500"
167 542 272,74    CLEVELAND ST  ,"571,600"
167 542 273,78    CLEVELAND ST  ,"725,500"
167 542 274,84    CLEVELAND ST  ,"819,000"
167 542 275,94    CLEVELAND ST  ,"595,900"
167 542 276 100,100    CLEVELAND ST  ,"464,100"
167 542 276 102,102    CLEVELAND ST  ,"430,800"
